name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
minneapolis,2021-02-26,4.4,-3,1.1,-0.6,-8,-3.7,-4.1,69.13,0,,0,,0,17.12,64,33.9,179.8,1011.7,50.6,15.6,245.3,10.6,5,,2021-02-26T06:55:28,2021-02-26T17:56:58,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-02-27,8.1,-3.1,2.7,8.1,-4.5,1.3,-2.4,70.41,0,,0,,0,16.92,,10.1,153,1011.7,41.6,14.5,289.3,12.5,6,,2021-02-27T06:53:45,2021-02-27T17:58:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-02-28,3.4,-6.6,-1,2.2,-13.2,-6.2,-5.3,72.85,3.41,,37.5,,2.24,15.51,50,29.8,223,1012.6,63.6,12.3,208.8,9.8,7,,2021-02-28T06:52:01,2021-02-28T17:59:42,0.51,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-01,-4.6,-10.4,-7.5,-4.6,-17.8,-12.2,-15.2,56.21,0.4,,12.5,,1.58,17.09,33.5,20.8,233.3,1027.4,29.3,14.6,354.8,15.3,6,,2021-03-01T06:50:16,2021-03-01T18:01:03,0.53,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-02,8.2,-8.3,1,5.5,-14.3,-3.2,-4.9,65.1,0,,0,,0,15.81,54.6,29,211.2,1014.1,7.5,16,348.4,15.1,6,,2021-03-02T06:48:30,2021-03-02T18:02:25,0.57,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-03,8.7,-2.5,3.3,8.7,-5.5,2.3,-2.9,66.87,0,,0,,0,12.38,,11.6,155.1,1017.7,29.5,15.2,297.8,13.9,6,,2021-03-03T06:46:44,2021-03-03T18:03:45,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-04,7.5,-2.3,2.4,5.1,-5.9,0.5,-5,59.94,0,,0,,0,10.16,,20.8,91.9,1026.7,30.4,16,348.8,15.1,6,,2021-03-04T06:44:57,2021-03-04T18:05:06,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-05,8,-0.7,2.9,6.8,-0.7,2,-4.6,59.31,0,,0,,0.07,8.97,,13,90.7,1028.6,62.4,15.8,254.3,11,6,,2021-03-05T06:43:10,2021-03-05T18:06:26,0.72,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-06,8.4,-4.1,2.1,6,-4.1,0.5,-6.4,57.54,0,,0,,0.02,8,,15.5,85.3,1027.2,6.1,14.3,370.3,16,7,,2021-03-06T06:41:22,2021-03-06T18:07:46,0.78,Clear,Clear conditions throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-07,16,1.4,7.3,16,-2.9,5,0.5,62.86,0,,0,,0.12,6.33,55.4,30.8,172.9,1018.8,22.3,15.9,285.7,12.3,6,,2021-03-07T06:39:34,2021-03-07T18:09:06,0.83,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-08,14.3,-0.4,7.6,14.3,-0.4,7.1,-1.3,57.5,0,,0,,0.08,4.5,,12.1,180.7,1022.8,17,14.7,359.8,15.5,7,,2021-03-08T06:37:45,2021-03-08T18:10:26,0.88,Clear,Clear conditions throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-09,16.9,6.2,11.1,16.9,3.1,9.9,3.2,59.22,0,,0,,4.79,4.79,58.9,34.1,152.9,1013,39.9,15.8,284,12.3,6,,2021-03-09T06:35:55,2021-03-09T18:11:45,0.93,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-10,10,3.6,6.1,10,-1.5,3.5,4.4,88.93,21.81,,58.33,,0,1.67,57.8,30.5,138.2,1002.4,86.7,11,26.4,1.4,1,,2021-03-10T06:34:05,2021-03-10T18:13:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-11,8.4,0.9,3.6,4.8,-5,-0.9,-2.6,66.89,0.21,,4.17,,0,0,58.5,33.2,273.3,1014.9,43.4,14.8,353.8,16.6,7,,2021-03-11T06:32:15,2021-03-11T18:14:23,0.99,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-12,6.1,-3,1.3,4.6,-6.9,-0.8,-8,53.38,0,,0,,0,0,,12.9,220.9,1031.6,7.3,15.9,368.3,17.2,7,,2021-03-12T06:30:24,2021-03-12T18:15:42,1,Clear,Clear conditions throughout the day.,clear-day,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-13,14.7,-1.1,6.4,14.7,-2.8,5.7,-2.8,55.66,0,,0,,0,0,50.6,26.9,251.5,1028.8,10.4,15.8,364.5,17.1,7,,2021-03-13T06:28:33,2021-03-13T18:17:00,0,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-14,8.9,0.4,4.8,5.1,-2.2,2,-6.9,44.74,0,,0,,6.25,6.25,52.6,29.4,72.3,1029.3,30.4,15.9,286.7,12.4,5,,2021-03-14T07:26:42,2021-03-14T19:18:18,0.01,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-15,2.9,-1.5,-0.5,-1.1,-7.4,-5.7,-6.3,67.35,2.96,,29.17,,7.18,10,52.4,24.2,94.4,1021.6,75.7,10.7,46.5,2.2,1,,2021-03-15T07:24:50,2021-03-15T19:19:36,0.02,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-16,1.8,-1.6,0,1.4,-5.9,-2.6,-3.4,78.11,0,,0,,2.2,6.04,,14.4,115,1017.4,99.8,15.1,120.9,6.1,3,,2021-03-16T07:22:58,2021-03-16T19:20:54,0.04,Overcast,Cloudy skies throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-17,6.4,0.1,2.4,4.1,-2.1,0.2,-1.5,76.43,0.85,,25,,0,5.41,35.3,20.4,90.7,1019.1,83.8,10.6,198.1,10,6,,2021-03-17T07:21:06,2021-03-17T19:22:12,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-18,11.1,-0.4,4.6,11.1,-4.8,2.1,-5.6,52.03,0,,0,,2.77,3,47.1,24.9,77.5,1026.7,9.2,16,398.2,18.6,7,,2021-03-18T07:19:14,2021-03-18T19:23:29,0.11,Clear,Clear conditions throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-19,10.9,-2.4,4.1,10.9,-2.4,2.7,-7.3,47.46,0,,0,,0,1,37.1,21.2,124,1031.9,0.5,16,379.4,19.1,7,,2021-03-19T07:17:22,2021-03-19T19:24:46,0.15,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-20,14.1,0.4,7.2,14.1,-3.8,4.9,-2.9,50.83,0,,0,,0,0,58.9,37.2,167.3,1024.7,7.6,16,362.6,18.3,7,,2021-03-20T07:15:29,2021-03-20T19:26:03,0.2,Clear,Clear conditions throughout the day.,wind,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-21,16.8,5.7,11.6,16.8,1.9,10,1.8,51.31,0,,0,,0,0,66.6,40.7,173.1,1013.8,49.4,15.9,239.2,10.3,5,,2021-03-21T07:13:37,2021-03-21T19:27:20,0.24,Partially cloudy,Becoming cloudy in the afternoon.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-22,14.7,1.8,9.6,14.7,-0.3,8.7,-0.8,54.69,0,,0,,0,0,31.7,22,233.8,1015.1,46.8,15.9,265.1,13.4,6,,2021-03-22T07:11:44,2021-03-22T19:28:37,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-23,14.1,6.8,9,14.1,3.6,7.3,3.8,71.76,11.64,,58.33,,0,0,53.6,27.3,69.9,1010.3,92,13.5,104.5,6,4,,2021-03-23T07:09:52,2021-03-23T19:29:54,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-24,7.2,3.9,5.3,4,-0.4,1.5,3.3,87.1,22.51,,66.67,,0,0,48.5,27.8,243.8,1003.2,99.8,13.2,61.8,3.8,2,,2021-03-24T07:07:59,2021-03-24T19:31:11,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-25,10.9,-1,4.8,10.9,-2.5,3.5,-0.5,71.54,0,,0,,0,0,42.1,22.4,82.4,1012.6,25.6,14.7,376.9,19,9,,2021-03-25T07:06:07,2021-03-25T19:32:27,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-03-26,8.5,-2.2,2.3,7.2,-6.8,-0.5,-2.8,70.57,0,,0,,0,0,31.7,14.2,86.7,1016.5,64.5,16,295,14.9,7,,2021-03-26T07:04:14,2021-03-26T19:33:43,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
